Data;Best_params;MSE;MAE;MAPE;PCC
avg_protvec+paac+aromaticity+sheet;{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'};4778.225152825592;44.29872383608185;209.10006122851422;(0.37632684330789423, 0.03692447378221815)
avg_protvec+paac+aromaticity+gravy;{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'uniform'};6014.634006009877;50.91681026665231;238.65760662450032;(0.13728734894638545, 0.46144477318748456)
avg_protvec+paac+aromaticity+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 10, 'weights': 'distance'};5393.1301714805895;46.10708356155767;228.25836701339563;(0.22334692731349484, 0.22713581747967343)
avg_protvec+paac+helix+turn;{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'};4753.126223106129;44.16783081747277;208.89968330471754;(0.38189988876651115, 0.03400159459071183)
avg_protvec+paac+helix+sheet;{'metric': 'manhattan', 'n_neighbors': 8, 'weights': 'distance'};4830.786821308488;43.65669013351822;212.36387266322345;(0.32818037122698573, 0.07147697230094789)
avg_protvec+paac+helix+gravy;{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'uniform'};6347.06985540846;54.02508274380967;282.19299190364285;(0.08449570701734213, 0.651320125543625)
avg_protvec+paac+helix+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 10, 'weights': 'distance'};5337.024023173919;44.94881692496266;229.59944791649528;(0.2264750045103069, 0.2205238216235144)
avg_protvec+paac+turn+sheet;{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'};4772.777877656819;44.42075276374383;208.95283093478506;(0.3690448064392288, 0.04104544289269257)
avg_protvec+paac+turn+gravy;{'metric': 'manhattan', 'n_neighbors': 8, 'weights': 'distance'};4660.926234421897;44.65795893277636;224.52782502173326;(0.38066561252910197, 0.034632219398779696)
avg_protvec+paac+turn+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 10, 'weights': 'distance'};4781.731117544258;43.32351526776162;215.46949429991554;(0.3304687490041893, 0.06940747060044818)
avg_protvec+paac+sheet+gravy;{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'};5142.076299043452;47.08528789034562;226.95703214626045;(0.2686414269070963, 0.14393764640587545)
avg_protvec+paac+sheet+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 10, 'weights': 'distance'};5040.956635053012;44.774589496058795;220.82562862763447;(0.2676783336396554, 0.14543571847487163)
avg_protvec+paac+gravy+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 10, 'weights': 'distance'};4626.668573721206;43.02511961848396;242.3992143257446;(0.3821917426544267, 0.03385384570477758)
avg_protvec+cetd+net_contact_energy+aromaticity;{'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'distance'};4509.72705548684;40.90803689067437;254.61777704714575;(0.4145568946887889, 0.020409203757153854)
avg_protvec+cetd+net_contact_energy+helix;{'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'distance'};4509.726972314597;40.90774126522886;254.6168164480506;(0.41455763318699657, 0.020408957061089066)
avg_protvec+cetd+net_contact_energy+turn;{'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'distance'};4509.672115035731;40.907717237423306;254.61735634605142;(0.4145645119971765, 0.020406659305954596)
avg_protvec+cetd+net_contact_energy+sheet;{'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'distance'};4509.728910090495;40.90824400464395;254.61698064492583;(0.41455257564263104, 0.020410646588155043)
avg_protvec+cetd+net_contact_energy+gravy;{'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'distance'};4510.268933991285;40.91727105434213;254.68643822073517;(0.41432265477454866, 0.020487576188271427)
avg_protvec+cetd+net_contact_energy+net_charge_at_pH7point4;{'metric': 'euclidean', 'n_neighbors': 10, 'weights': 'distance'};5152.035786633312;41.958141575602085;123.49926206130257;(0.35203642227407517, 0.052113806069463246)
avg_protvec+cetd+aromaticity+helix;{'metric': 'chebyshev', 'n_neighbors': 9, 'weights': 'distance'};4946.811107266935;45.650638983887305;308.03510857169204;(0.3588483557704384, 0.047427161734844764)
avg_protvec+cetd+aromaticity+turn;{'metric': 'chebyshev', 'n_neighbors': 9, 'weights': 'distance'};4946.811107266935;45.650638983887305;308.03510857169204;(0.3588483557704384, 0.047427161734844764)
avg_protvec+cetd+aromaticity+sheet;{'metric': 'chebyshev', 'n_neighbors': 9, 'weights': 'distance'};4946.811107266935;45.650638983887305;308.03510857169204;(0.3588483557704384, 0.047427161734844764)
avg_protvec+cetd+aromaticity+gravy;{'metric': 'chebyshev', 'n_neighbors': 9, 'weights': 'distance'};4946.811107266935;45.650638983887305;308.03510857169204;(0.3588483557704384, 0.047427161734844764)
avg_protvec+cetd+aromaticity+net_charge_at_pH7point4;{'metric': 'chebyshev', 'n_neighbors': 10, 'weights': 'distance'};5077.6640310532875;46.82632358071204;292.58696917982684;(0.323292381435795, 0.07605760065812235)
avg_protvec+cetd+helix+turn;{'metric': 'chebyshev', 'n_neighbors': 9, 'weights': 'distance'};4946.811107266935;45.650638983887305;308.03510857169204;(0.3588483557704384, 0.047427161734844764)
avg_protvec+cetd+helix+sheet;{'metric': 'chebyshev', 'n_neighbors': 9, 'weights': 'distance'};4946.811107266935;45.650638983887305;308.03510857169204;(0.3588483557704384, 0.047427161734844764)
avg_protvec+cetd+helix+gravy;{'metric': 'chebyshev', 'n_neighbors': 9, 'weights': 'distance'};4946.811107266935;45.650638983887305;308.03510857169204;(0.3588483557704384, 0.047427161734844764)
avg_protvec+cetd+helix+net_charge_at_pH7point4;{'metric': 'chebyshev', 'n_neighbors': 10, 'weights': 'distance'};5077.6640310532875;46.82632358071204;292.58696917982684;(0.323292381435795, 0.07605760065812235)
avg_protvec+cetd+turn+sheet;{'metric': 'chebyshev', 'n_neighbors': 9, 'weights': 'distance'};4946.811107266935;45.650638983887305;308.03510857169204;(0.3588483557704384, 0.047427161734844764)
avg_protvec+cetd+turn+gravy;{'metric': 'chebyshev', 'n_neighbors': 9, 'weights': 'distance'};4946.811107266935;45.650638983887305;308.03510857169204;(0.3588483557704384, 0.047427161734844764)
avg_protvec+cetd+turn+net_charge_at_pH7point4;{'metric': 'chebyshev', 'n_neighbors': 10, 'weights': 'distance'};5077.6640310532875;46.82632358071204;292.58696917982684;(0.323292381435795, 0.07605760065812235)
avg_protvec+cetd+sheet+gravy;{'metric': 'chebyshev', 'n_neighbors': 9, 'weights': 'distance'};4946.811107266935;45.650638983887305;308.03510857169204;(0.3588483557704384, 0.047427161734844764)
avg_protvec+cetd+sheet+net_charge_at_pH7point4;{'metric': 'chebyshev', 'n_neighbors': 10, 'weights': 'distance'};5077.6640310532875;46.82632358071204;292.58696917982684;(0.323292381435795, 0.07605760065812235)
avg_protvec+cetd+gravy+net_charge_at_pH7point4;{'metric': 'chebyshev', 'n_neighbors': 10, 'weights': 'distance'};5077.6640310532875;46.82632358071204;292.58696917982684;(0.323292381435795, 0.07605760065812235)
avg_protvec+net_contact_energy+aromaticity+helix;{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'};5357.8180665439195;45.34147598041688;181.20873579593248;(0.20317702606679278, 0.27297461521503896)
avg_protvec+net_contact_energy+aromaticity+turn;{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'};5028.683876551733;43.862119519482384;207.28157286240813;(0.2670385873724589, 0.14643706049158756)
avg_protvec+net_contact_energy+aromaticity+sheet;{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'};4929.350101931987;42.53821095444228;175.45038517851944;(0.31448420091778323, 0.0848805775713092)
avg_protvec+net_contact_energy+aromaticity+gravy;{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'uniform'};5110.176475531418;44.684612975970296;245.96296404556225;(0.21862611403892507, 0.23736568046767872)
avg_protvec+net_contact_energy+aromaticity+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 6, 'weights': 'distance'};5313.860693624108;43.888609484134385;177.3714706919568;(0.2569267825632737, 0.1629334544842161)
avg_protvec+net_contact_energy+helix+turn;{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'};4916.627455552386;42.77701973842834;178.8181145593244;(0.29836650403814813, 0.10302829370767458)
avg_protvec+net_contact_energy+helix+sheet;{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'};4912.840930468117;42.37818698469194;175.12702062674273;(0.31205504614149226, 0.08744653053862321)
avg_protvec+net_contact_energy+helix+gravy;{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'uniform'};5018.580985088381;43.939925845184625;224.6340556954595;(0.23739009951159412, 0.19848115003970618)
avg_protvec+net_contact_energy+helix+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 6, 'weights': 'distance'};5306.941409395689;43.91786466036531;177.65264444503265;(0.2591354803549672, 0.15922173923177194)
avg_protvec+net_contact_energy+turn+sheet;{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'};4978.058096609844;43.016449396990886;208.5812215660315;(0.28221561319970284, 0.12400033910448105)
avg_protvec+net_contact_energy+turn+gravy;{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'uniform'};4762.823426377876;42.00886108578668;255.8060555036936;(0.2952423724935369, 0.10686064947740703)
avg_protvec+net_contact_energy+turn+net_charge_at_pH7point4;{'metric': 'chebyshev', 'n_neighbors': 10, 'weights': 'distance'};5462.538798783842;45.937969010054736;178.46795671070706;(0.20115765869565583, 0.27787180887834034)
avg_protvec+net_contact_energy+sheet+gravy;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};5029.938018818514;43.316164133630856;165.19650478833094;(0.2976245919694853, 0.10392887967969262)
avg_protvec+net_contact_energy+sheet+net_charge_at_pH7point4;{'metric': 'chebyshev', 'n_neighbors': 10, 'weights': 'distance'};5462.538798783842;45.937969010054736;178.46795671070706;(0.20115765869565583, 0.27787180887834034)
avg_protvec+net_contact_energy+gravy+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};5225.815668980196;44.704806776206674;188.8645925369105;(0.26937413788007314, 0.14280545756084348)
avg_protvec+aromaticity+helix+turn;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};6252.0137092301375;47.61322593350823;293.6696632091457;(0.10565484133644874, 0.5716151966197027)
avg_protvec+aromaticity+helix+sheet;{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'};6405.9478790009125;49.73408322294239;407.33049827239086;(-0.04166130088101085, 0.8239056231760647)
avg_protvec+aromaticity+helix+gravy;{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'};6165.598779717751;49.19335115321013;242.73305600002755;(0.05736451744935582, 0.7592092013915888)
avg_protvec+aromaticity+helix+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};5998.7936841289065;47.866857254962525;172.33250950782312;(0.16774953334110176, 0.36704434454117046)
avg_protvec+aromaticity+turn+sheet;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};6291.339001756902;49.02240324805694;439.7623132521466;(0.045131931325179855, 0.8094928788311883)
avg_protvec+aromaticity+turn+gravy;{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'};6088.688325726747;48.73834785130728;240.36303825575257;(0.10925053060408274, 0.5585208059660898)
avg_protvec+aromaticity+turn+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'};5662.477330194792;46.66736434998231;133.49466259147027;(0.28879445263431835, 0.11510713783468954)
avg_protvec+aromaticity+sheet+gravy;{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'};6036.283480886012;49.265903549903356;215.43096555078546;(0.091369548143586, 0.6249527392671906)
avg_protvec+aromaticity+sheet+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};5753.06670464005;47.59502871151506;175.69313595860098;(0.27556366517971165, 0.13349852299095252)
avg_protvec+aromaticity+gravy+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'uniform'};5122.612664853001;44.834267040974126;562.3934310913835;(0.2877845222767348, 0.11644055299391101)
avg_protvec+helix+turn+sheet;{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'};6347.898574360274;49.221371689502874;396.1163476760844;(0.0011072595230686572, 0.9952832494202516)
avg_protvec+helix+turn+gravy;{'metric': 'manhattan', 'n_neighbors': 8, 'weights': 'distance'};6217.216252353791;48.162052450650926;182.58743744295873;(0.03020352456908354, 0.871863425587054)
avg_protvec+helix+turn+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'};5680.620738686498;46.291663432720085;128.21593332640677;(0.2645065885706478, 0.15044921088787466)
avg_protvec+helix+sheet+gravy;{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'};5997.076009095202;48.22850475360245;198.5131664537835;(0.15856828903849784, 0.3942144731202812)
avg_protvec+helix+sheet+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'};5604.700754132186;46.701866875226415;149.29947314805753;(0.2974417251530905, 0.10415176362362978)
avg_protvec+helix+gravy+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'uniform'};5125.367236983217;44.97886982959427;564.1449508884518;(0.2800386916442681, 0.1270520248518343)
avg_protvec+turn+sheet+gravy;{'metric': 'manhattan', 'n_neighbors': 6, 'weights': 'distance'};5741.518320987816;46.74732774633668;173.4755927214948;(0.24072841890628646, 0.19205566246898506)
avg_protvec+turn+sheet+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'};5082.638475074529;44.77728531304024;140.35652289720764;(0.5097723179229986, 0.0033959742426302292)
avg_protvec+turn+gravy+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'uniform'};5138.524660877937;45.107081769652105;565.5999345870125;(0.28140390544929916, 0.12513182063221318)
avg_protvec+sheet+gravy+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'uniform'};5128.114435331448;44.987468955965994;566.618149389197;(0.27749256788678905, 0.13069108038316896)
shannon_entropy+residue_repeats+paac+cetd;{'metric': 'euclidean', 'n_neighbors': 10, 'weights': 'distance'};4527.048581968409;43.26261937892543;207.26274817117098;(0.5340117131753953, 0.0019736869126616837)
shannon_entropy+residue_repeats+paac+net_contact_energy;{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'};4848.103210856276;41.1365973168097;119.43274559310298;(0.541400907974811, 0.0016592595605913329)
shannon_entropy+residue_repeats+paac+aromaticity;{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'uniform'};4788.48207544137;45.65570272672128;222.6644016967786;(0.37316687294951945, 0.03866972419209972)
shannon_entropy+residue_repeats+paac+helix;{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'uniform'};4822.1846519060955;46.18640156261544;225.61295390764636;(0.351193541387274, 0.0527183441498847)
shannon_entropy+residue_repeats+paac+turn;{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'uniform'};4803.753464269508;45.52408209699459;216.76086971621177;(0.37254577570836356, 0.03902043567144867)
shannon_entropy+residue_repeats+paac+sheet;{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'uniform'};4980.8251579790285;46.236528862203194;228.634837320109;(0.31837559679515126, 0.08089072640859843)
shannon_entropy+residue_repeats+paac+gravy;{'metric': 'euclidean', 'n_neighbors': 4, 'weights': 'uniform'};7153.053767405365;52.76564651433237;233.74158179080968;(0.08645912682435214, 0.6437445947931741)
shannon_entropy+residue_repeats+paac+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'uniform'};5169.300990815511;47.148464901945054;223.70170383459126;(0.2245353133128089, 0.22460827292344135)
shannon_entropy+residue_repeats+cetd+net_contact_energy;{'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'distance'};4797.340733032256;43.36425667669571;256.3086882119813;(0.3888715702253295, 0.03061184706288712)
shannon_entropy+residue_repeats+cetd+aromaticity;{'metric': 'chebyshev', 'n_neighbors': 9, 'weights': 'distance'};4946.811107266935;45.650638983887305;308.03510857169204;(0.3588483557704384, 0.047427161734844764)
shannon_entropy+residue_repeats+cetd+helix;{'metric': 'chebyshev', 'n_neighbors': 9, 'weights': 'distance'};4946.811107266935;45.650638983887305;308.03510857169204;(0.3588483557704384, 0.047427161734844764)
shannon_entropy+residue_repeats+cetd+turn;{'metric': 'chebyshev', 'n_neighbors': 9, 'weights': 'distance'};4946.811107266935;45.650638983887305;308.03510857169204;(0.3588483557704384, 0.047427161734844764)
shannon_entropy+residue_repeats+cetd+sheet;{'metric': 'chebyshev', 'n_neighbors': 9, 'weights': 'distance'};4946.811107266935;45.650638983887305;308.03510857169204;(0.3588483557704384, 0.047427161734844764)
shannon_entropy+residue_repeats+cetd+gravy;{'metric': 'chebyshev', 'n_neighbors': 9, 'weights': 'distance'};4946.811107266935;45.650638983887305;308.03510857169204;(0.3588483557704384, 0.047427161734844764)
shannon_entropy+residue_repeats+cetd+net_charge_at_pH7point4;{'metric': 'chebyshev', 'n_neighbors': 10, 'weights': 'distance'};5077.6640310532875;46.82632358071204;292.58696917982684;(0.323292381435795, 0.07605760065812235)
