Data;Regressor;Best parameters;MSE;MAE;MAPE;PCC
dipep_freq+aromaticity+sheet;KNN;"{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'}";2921.4483452388054;27.813007291943883;972740.5469059314;(0.6715229585550795, 4.354121851078889e-20)
dipep_freq+aromaticity+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'}";3011.9078568867417;28.12719793525608;16688483.773257313;(0.6550819135187655, 6.951256253189139e-19)
dipep_freq+aromaticity+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'}";4139.139753758375;31.353969916887852;434079.3646491225;(0.4709574438409414, 2.9200924457845866e-09)
dipep_freq+helix+turn;KNN;"{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'}";3061.6326443236503;28.01409641411475;6202885.032407494;(0.6551778680727123, 6.843177565919712e-19)
dipep_freq+helix+sheet;KNN;"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}";2852.1079404569023;27.993246486312362;3535834.539717793;(0.6852333917142437, 3.759146860398286e-21)
dipep_freq+helix+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'}";3344.709537733855;29.316285032886668;9319252.74457073;(0.6028273684368801, 1.6358985946557144e-15)
dipep_freq+helix+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}";3646.233368783402;31.114112026010233;53603.59601176417;(0.6059073471872877, 1.076571167178939e-15)
dipep_freq+turn+sheet;KNN;"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}";3278.7930593531923;28.454392357475164;2890697.6252149525;(0.6039191586773964, 1.4111281810740008e-15)
dipep_freq+turn+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 6, 'weights': 'distance'}";2865.0424617481813;27.571274596889552;166256.7816818683;(0.729885228947775, 4.624423988257974e-25)
dipep_freq+turn+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'}";3564.868184493128;30.116592964546573;443861.9099345019;(0.5709613807901076, 9.650446065319763e-14)
dipep_freq+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 6, 'weights': 'distance'}";3046.6237888288438;28.490906523481474;1977339.983753295;(0.6913674208640955, 1.20230833019371e-21)
dipep_freq+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'}";3065.4714667804164;28.85127701449669;91759.50940761478;(0.6798735549888396, 9.95030208686776e-21)
dipep_freq+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 8, 'weights': 'distance'}";3975.9250763936725;30.91738297698192;88473.12347805327;(0.5736698603696551, 6.94091766960322e-14)
avg_protvec+shannon_entropy+residue_repeats;KNN;"{'metric': 'manhattan', 'n_neighbors': 6, 'weights': 'distance'}";2940.173777211722;28.946563280535788;1687523.0419500095;(0.7024450499693565, 1.4256842894857893e-22)
avg_protvec+shannon_entropy+aromaticity;KNN;"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'}";3228.758319397407;29.702883600811052;1167491.047742126;(0.6799228104806111, 9.862616738312594e-21)
avg_protvec+shannon_entropy+helix;KNN;"{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'}";2931.056339262551;28.5439411778624;1903734.1031051811;(0.6699091325740685, 5.759669972783221e-20)
avg_protvec+shannon_entropy+turn;KNN;"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}";2843.9278008640376;26.721219561909905;1524973.406940076;(0.6754207516975059, 2.199299301271744e-20)
avg_protvec+shannon_entropy+sheet;KNN;"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'}";3271.6355501370836;29.742736287885318;1735620.319362406;(0.6701588422920506, 5.516300809262246e-20)
avg_protvec+shannon_entropy+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}";2837.007765369807;26.63377860617268;121590.82970554697;(0.674976701109055, 2.3785074576446146e-20)
avg_protvec+shannon_entropy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}";3653.3030585036904;30.36760848698071;915186.630536752;(0.5611057710981336, 3.1223927322470307e-13)
avg_protvec+residue_repeats+aromaticity;KNN;"{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'}";3140.939960338913;29.056981809896797;284038.6171836266;(0.6314114788798318, 2.8099951667426167e-17)
avg_protvec+residue_repeats+helix;KNN;"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}";3395.10766164285;28.765692724284495;1826834.0092214108;(0.5888123781490906, 1.0386687335274171e-14)
avg_protvec+residue_repeats+turn;KNN;"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'}";2949.9509477100346;29.126597283433053;424988.532361298;(0.7189030894190596, 4.973605561988777e-24)
avg_protvec+residue_repeats+sheet;KNN;"{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'}";3192.5854396169802;29.249413611285508;288905.6618259398;(0.6243235077399999, 8.004232153562493e-17)
avg_protvec+residue_repeats+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'}";3304.281317047079;29.370128846336;2373928.905647305;(0.6094078628239662, 6.654590992335086e-16)
avg_protvec+residue_repeats+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 11, 'weights': 'distance'}";3737.2686589308414;30.592477087122685;692066.2326932936;(0.6411472289544617, 6.380508427838499e-18)
avg_protvec+aromaticity+helix;KNN;"{'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'distance'}";2980.024243204377;26.28969531570271;308963.1503268832;(0.6672346093449416, 9.121859187882111e-20)
avg_protvec+aromaticity+turn;KNN;"{'metric': 'euclidean', 'n_neighbors': 4, 'weights': 'distance'}";3878.1468510793593;29.763356434842052;854515.1432946215;(0.5345254268382434, 6.153754703235686e-12)
avg_protvec+aromaticity+sheet;KNN;"{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'distance'}";3492.86029250339;27.788703120979022;273482.91790966375;(0.6961766356419201, 4.821388328793378e-22)
avg_protvec+aromaticity+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}";2963.225311587699;26.204196099751123;299918.8260145653;(0.6691313120323378, 6.586954803696875e-20)
avg_protvec+aromaticity+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}";4380.126974289845;31.606125858861038;159433.5433553685;(0.43866010235942243, 4.2557635891325924e-08)
avg_protvec+helix+turn;KNN;"{'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'distance'}";3318.721210734142;27.966918894804238;308986.4847198512;(0.6208144365525949, 1.330855192747507e-16)
avg_protvec+helix+sheet;KNN;"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}";3164.5844942658523;26.890196483933128;643066.0748370169;(0.6318849716254618, 2.6176932392173985e-17)
avg_protvec+helix+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'distance'}";3679.6029187412673;27.933019352712577;293742.6813062631;(0.5702274612838072, 1.0546459084093256e-13)
avg_protvec+helix+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}";4360.2115955776235;31.041342420339024;160507.81451656247;(0.44221365461401796, 3.212097086019006e-08)
avg_protvec+turn+sheet;KNN;"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}";3179.4712549216633;26.986460288629157;943107.217971903;(0.6301148742427005, 3.409897938895327e-17)
avg_protvec+turn+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'}";3311.7573788056297;27.869093804293787;323281.89407343674;(0.6240194392351137, 8.366881196080035e-17)
avg_protvec+turn+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 6, 'weights': 'distance'}";4495.324193881815;32.39763077434454;214846.19497417653;(0.4184873906971047, 1.9801462250242656e-07)
avg_protvec+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'distance'}";3542.237232151043;27.995596556792513;293831.44996972237;(0.5859245761947137, 1.5035197951450223e-14)
avg_protvec+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 6, 'weights': 'distance'}";4379.176478202714;31.77948366215149;213190.9954799589;(0.4496849898315411, 1.7590771603515112e-08)
avg_protvec+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 6, 'weights': 'distance'}";3819.0370302686797;29.824714101362556;121610.00373709697;(0.5554800229519476, 5.999418691847422e-13)
shannon_entropy+residue_repeats+aromaticity;KNN;"{'metric': 'manhattan', 'n_neighbors': 10, 'weights': 'distance'}";3639.75737389074;31.344896342699005;299610.7590877426;(0.6282443442764626, 4.500711131512092e-17)
shannon_entropy+residue_repeats+helix;KNN;"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}";3392.4391750348236;30.35982398728406;202616.16893978615;(0.5998243011835013, 2.4494026055985926e-15)
shannon_entropy+residue_repeats+turn;KNN;"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}";3415.188931200822;30.27758810875382;202853.40619856765;(0.5937054885176484, 5.50342249094409e-15)
shannon_entropy+residue_repeats+sheet;KNN;"{'metric': 'manhattan', 'n_neighbors': 8, 'weights': 'distance'}";3502.433610273217;30.80395288614427;208662.36507323637;(0.6236572785758383, 8.819757934396345e-17)
shannon_entropy+residue_repeats+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'}";3381.2843284088094;29.32884974037431;173881.0302961349;(0.5944299586592967, 5.004888261452378e-15)
shannon_entropy+residue_repeats+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 8, 'weights': 'distance'}";3817.8757790757027;31.48129238033758;584745.8621365211;(0.5692919903026801, 1.1806388519640575e-13)
shannon_entropy+aromaticity+helix;KNN;"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}";3215.6658226380214;30.028087715846183;748188.0239582458;(0.6338634889801832, 1.9440128988219874e-17)
shannon_entropy+aromaticity+turn;KNN;"{'metric': 'manhattan', 'n_neighbors': 6, 'weights': 'distance'}";2981.576607924384;28.97744214328764;236816.56720105425;(0.6820547688172034, 6.712493755546727e-21)
shannon_entropy+aromaticity+sheet;KNN;"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}";3740.4771160900436;30.51181352343293;1525129.3353740962;(0.5378468575782278, 4.3004283169629515e-12)
shannon_entropy+aromaticity+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 6, 'weights': 'distance'}";3241.2822531554953;29.922078497411146;97801.56240916795;(0.6499910631894097, 1.5835296969004638e-18)
shannon_entropy+aromaticity+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}";3790.2289698299287;30.757910031349983;4726425.640147915;(0.5562299485137969, 5.503114838932376e-13)
shannon_entropy+helix+turn;KNN;"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}";3114.835749097225;29.284663879429946;939147.0140224361;(0.6452891117586906, 3.3410123661666843e-18)
shannon_entropy+helix+sheet;KNN;"{'metric': 'manhattan', 'n_neighbors': 6, 'weights': 'distance'}";3034.722801344286;29.08180149564028;180058.91777468537;(0.6797852027780431, 1.010950225549575e-20)
shannon_entropy+helix+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 6, 'weights': 'distance'}";3252.9490265582167;29.88863804561859;206513.83297342755;(0.6466139797441127, 2.7107373969187023e-18)
shannon_entropy+helix+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'}";3916.73185779042;31.684417636696892;4512685.838937305;(0.5690903701137393, 1.2096506253700774e-13)
shannon_entropy+turn+sheet;KNN;"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}";3357.690986979134;28.933693631224756;1525059.7273828113;(0.5901577663260221, 8.731622528727207e-15)
shannon_entropy+turn+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'}";3196.747711317214;29.855844587760995;832254.0570949947;(0.6345946404726619, 1.7406463004070974e-17)
shannon_entropy+turn+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 6, 'weights': 'distance'}";3838.87659167244;31.204494503495614;4240529.500205852;(0.573169604884476, 7.378223837841427e-14)
shannon_entropy+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}";3222.095465849063;30.056911860721748;55221.17987298311;(0.6349543505800603, 1.6483680822978343e-17)
shannon_entropy+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}";3951.07347320044;31.30719759515263;2677317.6694733086;(0.5181475240857738, 3.406177548096873e-11)
shannon_entropy+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'}";3988.830655907486;31.773130668005276;115756.94756501078;(0.5164297151487359, 4.054476371781417e-11)
residue_repeats+aromaticity+helix;KNN;"{'metric': 'manhattan', 'n_neighbors': 8, 'weights': 'distance'}";3534.8814051943586;31.03962409033261;664920.1603328262;(0.599823670273852, 2.4496092450346236e-15)
residue_repeats+aromaticity+turn;KNN;"{'metric': 'manhattan', 'n_neighbors': 8, 'weights': 'distance'}";3456.074770311772;30.175274241915258;209417.72222849785;(0.6117716282136644, 4.7927161706274505e-16)
residue_repeats+aromaticity+sheet;KNN;"{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'}";3399.7035085933453;28.66677708482119;609184.538912426;(0.5885826381879408, 1.0698295102208633e-14)
residue_repeats+aromaticity+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 8, 'weights': 'distance'}";3452.345991863227;31.12724613697963;186757.0093221222;(0.6305234829491084, 3.2084936459612355e-17)
residue_repeats+aromaticity+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 10, 'weights': 'distance'}";4055.2514567729495;32.138379288815436;600793.9287304876;(0.5312288328506856, 8.748547488739227e-12)
residue_repeats+helix+turn;KNN;"{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'}";3604.1564838391423;30.274600842754616;609791.8142559276;(0.5565124187066239, 5.326710851182592e-13)
residue_repeats+helix+sheet;KNN;"{'metric': 'manhattan', 'n_neighbors': 8, 'weights': 'distance'}";3504.3863824336354;30.964871989938384;670368.0251661391;(0.6072358746663491, 8.975415028374344e-16)
residue_repeats+helix+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 11, 'weights': 'distance'}";3708.168195009934;31.26464338707827;111639.34636205243;(0.6235079473185025, 9.013378246807334e-17)
residue_repeats+helix+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 10, 'weights': 'distance'}";4072.7036349534837;32.073506586919095;486742.68695652025;(0.515596461747388, 4.4104879432165675e-11)
residue_repeats+turn+sheet;KNN;"{'metric': 'manhattan', 'n_neighbors': 8, 'weights': 'distance'}";3516.4744733314783;30.37027667600433;214005.28833075296;(0.603881670531973, 1.4183211505270225e-15)
residue_repeats+turn+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 11, 'weights': 'distance'}";3673.195215410426;30.96906708040988;153114.0742334261;(0.640437482221438, 7.12152860107024e-18)
residue_repeats+turn+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'}";3794.6312679928506;31.058412638198345;1036199.8800845166;(0.5541609879018426, 6.979779300885591e-13)
residue_repeats+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 11, 'weights': 'distance'}";3738.360104934394;31.37259235023795;150388.3338263134;(0.6297471979713803, 3.6016332256295135e-17)
residue_repeats+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 10, 'weights': 'distance'}";4002.413669389863;31.877754912477997;366960.49954192695;(0.5379712210002341, 4.2427895364221365e-12)
residue_repeats+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 8, 'weights': 'distance'}";3781.176446563942;31.639823155436925;809766.6188455946;(0.5539377839827643, 7.160383223567004e-13)
aromaticity+helix+turn;KNN;"{'metric': 'manhattan', 'n_neighbors': 16, 'weights': 'distance'}";3978.1764304802045;32.03952363408141;1980420.1177964516;(0.5292607841188195, 1.0773835565008211e-11)
aromaticity+helix+sheet;KNN;"{'metric': 'manhattan', 'n_neighbors': 18, 'weights': 'distance'}";3877.272244538742;31.04992424797133;5036118.603710472;(0.5573098978433375, 4.857803303094371e-13)
aromaticity+helix+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 14, 'weights': 'distance'}";5351.748843189111;36.96117375523863;11047700.712759903;(0.2666761779276954, 0.0012841272502149648)
aromaticity+helix+net_charge_at_pH7point4;KNN;"{'metric': 'euclidean', 'n_neighbors': 8, 'weights': 'distance'}";4551.874672490991;35.18578541048085;3089332.046744175;(0.40826067092096563, 4.1583112895292355e-07)
aromaticity+turn+sheet;KNN;"{'metric': 'manhattan', 'n_neighbors': 14, 'weights': 'distance'}";3736.878350891958;30.184504998151557;511834.88854062726;(0.6006813840633918, 2.1838107254573513e-15)
aromaticity+turn+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}";4688.385866563218;35.20039071865513;1724341.2720031291;(0.43933856771333724, 4.0341896845011653e-08)
aromaticity+turn+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 6, 'weights': 'distance'}";4252.635053444242;33.45007246225269;1039089.0781575235;(0.4609797429682314, 6.883976657494444e-09)
aromaticity+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 14, 'weights': 'distance'}";4903.4373854968135;35.83116549569097;1638626.3160990297;(0.44905565084013827, 1.8516354679201398e-08)
aromaticity+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'}";4003.8885479355995;31.054529359912834;53665.6228202663;(0.5174410210005251, 3.659646392628934e-11)
aromaticity+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 12, 'weights': 'distance'}";4956.7908233024045;35.44487167477781;118299.56002696413;(0.3217460704704559, 8.911224125142268e-05)
helix+turn+sheet;KNN;"{'metric': 'manhattan', 'n_neighbors': 12, 'weights': 'distance'}";4056.6300654636184;32.39879697493807;4246075.6383964345;(0.49606532933986586, 2.975509765026104e-10)
helix+turn+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 8, 'weights': 'distance'}";4965.35822888583;36.58238132479715;3228205.630593719;(0.37005468442807965, 5.3921303727787876e-06)
helix+turn+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 22, 'weights': 'distance'}";4301.161136583627;32.758446262965435;1222584.9254803027;(0.5053194300255757, 1.2225506889071627e-10)
helix+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 15, 'weights': 'distance'}";5122.494831273917;36.22163923638312;2223045.815938333;(0.3730832765858195, 4.452164790810563e-06)
