Data;Regressor;Best parameters;MSE;MAE;MAPE;PCC
aa_freq+dipep_freq+avg_protvec+shannon_entropy+net_contact_energy+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";4427.640134224606;30.965800953146857;5106687.573942581;(0.47595083736221744, 1.881368623252024e-09)
aa_freq+dipep_freq+avg_protvec+shannon_entropy+net_contact_energy+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";4160.881224479152;29.323206547552445;12477655.93753874;(0.4996497010852451, 2.114988523490387e-10)
aa_freq+dipep_freq+avg_protvec+shannon_entropy+aromaticity+helix+turn;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";4178.069191070523;30.60677305104895;1313856.00149317;(0.6138879552697964, 3.5640969032294586e-16)
aa_freq+dipep_freq+avg_protvec+shannon_entropy+aromaticity+helix+sheet;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";4432.269464629962;30.809898925174828;1229934.4419422671;(0.5848569413517426, 1.722241970654397e-14)
aa_freq+dipep_freq+avg_protvec+shannon_entropy+aromaticity+helix+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";4300.671497514929;30.324318505594405;142326.52954837057;(0.5934464960015918, 5.693118927231858e-15)
aa_freq+dipep_freq+avg_protvec+shannon_entropy+aromaticity+helix+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";3587.0902239820884;27.707591162937067;39238.484740551874;(0.6416916262895048, 5.863669492884308e-18)
aa_freq+dipep_freq+avg_protvec+shannon_entropy+aromaticity+turn+sheet;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";4192.805146818774;30.84957025384615;1314242.1356143455;(0.599874266141879, 2.433091573953645e-15)
aa_freq+dipep_freq+avg_protvec+shannon_entropy+aromaticity+turn+gravy;KNN;"{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'distance'}";5505.377648763934;33.900775148951055;488105.0239310567;(0.3344856358249945, 4.445788344207044e-05)
aa_freq+dipep_freq+avg_protvec+shannon_entropy+aromaticity+turn+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";3587.0905924855847;27.70858416993007;39291.3626318913;(0.641687265591251, 5.867642348761522e-18)
aa_freq+dipep_freq+avg_protvec+shannon_entropy+aromaticity+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";4578.0993429506625;31.72253039370629;142566.2927435217;(0.5741527026523994, 6.542789795246534e-14)
aa_freq+dipep_freq+avg_protvec+shannon_entropy+aromaticity+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'}";5136.912000926731;36.54550941468531;18901622.948454242;(0.43420275774952577, 6.029472811527783e-08)
aa_freq+dipep_freq+avg_protvec+shannon_entropy+aromaticity+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}";2340.810123818595;28.23410137954235;789077.3961194315;(0.7248499710104886, 1.3939046939579378e-24)
aa_freq+dipep_freq+avg_protvec+shannon_entropy+helix+turn+sheet;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";4446.155531021571;31.040696127972023;1230329.0365443013;(0.5954108732585475, 4.3994016359869535e-15)
aa_freq+dipep_freq+avg_protvec+shannon_entropy+helix+turn+gravy;KNN;"{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'distance'}";5543.038605575122;34.61789403006993;488121.1522450383;(0.32869527779362845, 6.121571364138037e-05)
aa_freq+dipep_freq+avg_protvec+shannon_entropy+helix+turn+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";3635.58782801006;28.276598155944058;39266.93509020223;(0.6365435742782151, 1.2946907933221535e-17)
aa_freq+dipep_freq+avg_protvec+shannon_entropy+helix+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";4300.917265347096;30.336626197902095;142326.55619975517;(0.5934590359856353, 5.683789265932914e-15)
aa_freq+dipep_freq+avg_protvec+shannon_entropy+helix+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'}";4975.944219996661;36.40639752657343;18902387.47351404;(0.44262449477618576, 3.108648289891812e-08)
aa_freq+dipep_freq+avg_protvec+shannon_entropy+helix+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";4245.730498835795;31.277178575524474;1135662.7864972937;(0.5659588199495794, 1.7599316586241411e-13)
aa_freq+dipep_freq+avg_protvec+shannon_entropy+turn+sheet+gravy;KNN;"{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'}";5577.340438840857;34.875033890209785;488110.43767909997;(0.3236103540024475, 8.064465286545501e-05)
aa_freq+dipep_freq+avg_protvec+shannon_entropy+turn+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'}";5183.823198821836;37.2119220020979;18902475.76334302;(0.42763375147225957, 9.984680356556895e-08)
aa_freq+dipep_freq+avg_protvec+shannon_entropy+turn+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}";2447.5233736748382;29.041438085272553;790731.4165950386;(0.7069808440952713, 5.786991276180358e-23)
aa_freq+dipep_freq+avg_protvec+shannon_entropy+sheet+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";4469.259597136494;31.902807946153843;1135570.561193967;(0.5709577896250531, 9.654644703966466e-14)
aa_freq+dipep_freq+avg_protvec+residue_repeats+net_contact_energy+aromaticity+helix;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";3707.3984306649977;28.58460032377623;12509942.811822003;(0.5738954868846763, 6.752029543035577e-14)
aa_freq+dipep_freq+avg_protvec+residue_repeats+net_contact_energy+aromaticity+turn;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'distance'}";3707.3102425531097;28.578236687412588;12509942.57825557;(0.5738340324460893, 6.80297631838551e-14)
aa_freq+dipep_freq+avg_protvec+residue_repeats+net_contact_energy+aromaticity+sheet;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";3706.5735174901724;28.56549542867133;12509942.535784708;(0.5738648060512823, 6.77741792949214e-14)
aa_freq+dipep_freq+avg_protvec+residue_repeats+net_contact_energy+aromaticity+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'distance'}";3844.808538399264;28.971705218881123;12509957.631648285;(0.5305974732542424, 9.354299488543847e-12)
aa_freq+dipep_freq+avg_protvec+residue_repeats+net_contact_energy+aromaticity+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'distance'}";2622.525748368635;25.837075397859365;9158105.490700928;(0.6848801280398594, 4.010800964755725e-21)
aa_freq+dipep_freq+avg_protvec+residue_repeats+net_contact_energy+helix+turn;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";3707.3102425531097;28.578236687412588;12509942.57825557;(0.5738340324460893, 6.80297631838551e-14)
aa_freq+dipep_freq+avg_protvec+residue_repeats+net_contact_energy+helix+sheet;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";3707.3102425531097;28.578236687412588;12509942.57825557;(0.5738340324460893, 6.80297631838551e-14)
aa_freq+dipep_freq+avg_protvec+residue_repeats+net_contact_energy+helix+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";3843.1456390985645;28.80583109300699;12509851.115473056;(0.5318093412687387, 8.225253719800006e-12)
aa_freq+dipep_freq+avg_protvec+residue_repeats+net_contact_energy+helix+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'distance'}";2622.331301822269;25.83761248104963;9177301.747347873;(0.6848980455129874, 3.997649549878213e-21)
aa_freq+dipep_freq+avg_protvec+residue_repeats+net_contact_energy+turn+sheet;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";4283.31724011255;30.585376547552446;12509943.687346336;(0.4758928326540346, 1.8910775944512345e-09)
aa_freq+dipep_freq+avg_protvec+residue_repeats+net_contact_energy+turn+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";3844.8596950426204;28.894642281818186;12509851.362170802;(0.5313860825588502, 8.603693764353607e-12)
aa_freq+dipep_freq+avg_protvec+residue_repeats+net_contact_energy+turn+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";3465.840706059571;27.673423330769232;12510250.105363647;(0.5957214731055371, 4.223005869110203e-15)
aa_freq+dipep_freq+avg_protvec+residue_repeats+net_contact_energy+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'distance'}";3968.118495741921;29.88660032377623;12509959.69590669;(0.5135014967312783, 5.4443897832694536e-11)
aa_freq+dipep_freq+avg_protvec+residue_repeats+net_contact_energy+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'distance'}";2609.6195607846635;25.805596435006244;9105486.273054257;(0.6866275511956834, 2.9082913317887794e-21)
aa_freq+dipep_freq+avg_protvec+residue_repeats+net_contact_energy+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";4075.3320668078227;29.598353400699303;12510261.589365747;(0.5124026312830354, 6.076808106634081e-11)
aa_freq+dipep_freq+avg_protvec+residue_repeats+aromaticity+helix+turn;KNN;"{'metric': 'euclidean', 'n_neighbors': 22, 'weights': 'distance'}";2788.6173717005067;31.094343449666408;3898354.1572086113;(0.6782274957211143, 1.3362026847902487e-20)
aa_freq+dipep_freq+avg_protvec+residue_repeats+aromaticity+helix+sheet;KNN;"{'metric': 'euclidean', 'n_neighbors': 21, 'weights': 'distance'}";2792.9695361079;31.16551554954945;4021638.378586096;(0.6724500978699921, 3.704717996729478e-20)
aa_freq+dipep_freq+avg_protvec+residue_repeats+aromaticity+helix+gravy;KNN;"{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'}";6276.719210766425;36.728087736363634;227956.4481864478;(0.4986252102769934, 2.332691658705076e-10)
aa_freq+dipep_freq+avg_protvec+residue_repeats+aromaticity+helix+net_charge_at_pH7point4;KNN;"{'metric': 'euclidean', 'n_neighbors': 2, 'weights': 'uniform'}";3400.162506297353;29.206778645454545;214038.27854961454;(0.5964407261938551, 3.840554473249084e-15)
aa_freq+dipep_freq+avg_protvec+residue_repeats+aromaticity+turn+sheet;KNN;"{'metric': 'euclidean', 'n_neighbors': 12, 'weights': 'uniform'}";2500.837248044316;30.260984956643355;674597.5741116042;(0.7028034959404565, 1.3284589729011718e-22)
aa_freq+dipep_freq+avg_protvec+residue_repeats+aromaticity+turn+gravy;KNN;"{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'}";6223.546903074118;36.66235347062937;227956.99304153814;(0.5030513959677269, 1.5240999849249838e-10)
aa_freq+dipep_freq+avg_protvec+residue_repeats+aromaticity+turn+net_charge_at_pH7point4;KNN;"{'metric': 'euclidean', 'n_neighbors': 2, 'weights': 'uniform'}";3416.8443244791715;29.4634220020979;214038.79183632784;(0.5948834143819556, 4.7155250229775125e-15)
aa_freq+dipep_freq+avg_protvec+residue_repeats+aromaticity+sheet+gravy;KNN;"{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'}";6223.355575314564;36.637236757342656;227956.80829900794;(0.5031436408405752, 1.510542578442282e-10)
aa_freq+dipep_freq+avg_protvec+residue_repeats+aromaticity+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'euclidean', 'n_neighbors': 2, 'weights': 'uniform'}";3400.262741262388;29.212512911188806;214039.52512912202;(0.5964083076970359, 3.8570420822930945e-15)
aa_freq+dipep_freq+avg_protvec+residue_repeats+aromaticity+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'uniform'}";3231.475329227636;28.604489484615385;134769.64384165296;(0.6323309944168993, 2.4483277680559865e-17)
aa_freq+dipep_freq+avg_protvec+residue_repeats+helix+turn+sheet;KNN;"{'metric': 'euclidean', 'n_neighbors': 22, 'weights': 'distance'}";2795.476717359413;31.186691015136265;4591268.163225242;(0.6764696890342956, 1.826779285558208e-20)
aa_freq+dipep_freq+avg_protvec+residue_repeats+helix+turn+gravy;KNN;"{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'}";6224.180256920272;36.71004577832168;227967.36093451473;(0.5028489383791076, 1.5542691704302818e-10)
aa_freq+dipep_freq+avg_protvec+residue_repeats+helix+turn+net_charge_at_pH7point4;KNN;"{'metric': 'euclidean', 'n_neighbors': 2, 'weights': 'uniform'}";3426.382737241409;29.47807235174825;214036.93026257216;(0.5939720762345255, 5.3145939568693096e-15)
aa_freq+dipep_freq+avg_protvec+residue_repeats+helix+sheet+gravy;KNN;"{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'}";6223.988929160719;36.684929065034964;227967.17619198453;(0.5029411326290611, 1.5404599591689607e-10)
aa_freq+dipep_freq+avg_protvec+residue_repeats+helix+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'euclidean', 'n_neighbors': 2, 'weights': 'uniform'}";3399.6071468567934;29.19503039370629;214039.30659765346;(0.5965269171116456, 3.797052026197106e-15)
aa_freq+dipep_freq+avg_protvec+residue_repeats+helix+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'euclidean', 'n_neighbors': 2, 'weights': 'uniform'}";4319.805691134766;32.32126465944056;213965.71972919218;(0.5231921917622401, 2.030454713741874e-11)
aa_freq+dipep_freq+avg_protvec+residue_repeats+turn+sheet+gravy;KNN;"{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'}";6224.180257832047;36.71010389020979;227967.74834710214;(0.5028491617465654, 1.554235569437159e-10)
aa_freq+dipep_freq+avg_protvec+residue_repeats+turn+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'euclidean', 'n_neighbors': 2, 'weights': 'uniform'}";3399.6071468567934;29.19503039370629;214039.30659765346;(0.5965269171116456, 3.797052026197106e-15)
aa_freq+dipep_freq+avg_protvec+residue_repeats+turn+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'euclidean', 'n_neighbors': 2, 'weights': 'uniform'}";4332.499294398752;32.61919123286713;213965.49319073066;(0.5207057587244021, 2.6229676050115464e-11)
aa_freq+dipep_freq+avg_protvec+residue_repeats+sheet+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'euclidean', 'n_neighbors': 2, 'weights': 'uniform'}";4319.805685832318;32.321254169930064;213965.1952536677;(0.5231922377722875, 2.0304450544186622e-11)
aa_freq+dipep_freq+avg_protvec+net_contact_energy+aromaticity+helix+turn;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";4720.2430261642985;32.85091500909091;9486916.86281032;(0.4459403764628257, 2.3830621521447583e-08)
aa_freq+dipep_freq+avg_protvec+net_contact_energy+aromaticity+helix+sheet;KNN;"{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'distance'}";4036.6167134298053;34.60610288251839;10956142.338373402;(0.46520395849090396, 4.8041445015597195e-09)
aa_freq+dipep_freq+avg_protvec+net_contact_energy+aromaticity+helix+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";4017.7745431615017;30.297509414685315;12512495.12576539;(0.48985176816517906, 5.327612019158003e-10)
aa_freq+dipep_freq+avg_protvec+net_contact_energy+aromaticity+helix+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";4429.7822276679635;29.66282892517483;12477955.525799366;(0.5047986000084366, 1.2862229868426434e-10)
aa_freq+dipep_freq+avg_protvec+net_contact_energy+aromaticity+turn+sheet;KNN;"{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'distance'}";4121.9335379266795;35.08247277631326;10935169.28255553;(0.45673830948669725, 9.830617451188839e-09)
aa_freq+dipep_freq+avg_protvec+net_contact_energy+aromaticity+turn+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";4986.7581982384245;33.66925766643357;12512520.982044602;(0.407592773681659, 4.361048193060874e-07)
aa_freq+dipep_freq+avg_protvec+net_contact_energy+aromaticity+turn+net_charge_at_pH7point4;KNN;"{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'}";6807.751884800066;44.11191752657343;5121861.754285402;(0.25484724810470905, 0.002128678817436559)
aa_freq+dipep_freq+avg_protvec+net_contact_energy+aromaticity+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";4261.89125090276;31.855726197902097;12512525.077312075;(0.4568396962057252, 9.7477958231498e-09)
aa_freq+dipep_freq+avg_protvec+net_contact_energy+aromaticity+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";3932.9532501476824;27.33603172237762;5106664.00354711;(0.5410222231030926, 3.0417876220567887e-12)
aa_freq+dipep_freq+avg_protvec+net_contact_energy+aromaticity+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";4107.43120001062;28.44476598811189;12477654.255120477;(0.5117143376690164, 6.508533297749514e-11)
aa_freq+dipep_freq+avg_protvec+net_contact_energy+helix+turn+sheet;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";5205.056240996466;33.78886605804196;9486905.827294966;(0.39351203045469785, 1.1617831556038293e-06)
aa_freq+dipep_freq+avg_protvec+net_contact_energy+helix+turn+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";5091.543793930732;34.41293598811189;12512505.557150483;(0.3922709543003127, 1.2638650061915442e-06)
aa_freq+dipep_freq+avg_protvec+net_contact_energy+helix+turn+net_charge_at_pH7point4;KNN;"{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'}";6807.751884800066;44.11191752657343;5121861.754285402;(0.25484724810470905, 0.002128678817436559)
aa_freq+dipep_freq+avg_protvec+net_contact_energy+helix+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";4903.289573867795;33.93506885524476;12512515.973218048;(0.40341617819762104, 5.859460234751838e-07)
aa_freq+dipep_freq+avg_protvec+net_contact_energy+helix+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'}";6551.992779730136;43.022442002097904;5121861.128251973;(0.2892239176071143, 0.0004592852424750498)
aa_freq+dipep_freq+avg_protvec+net_contact_energy+helix+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";4108.683271094536;28.556269484615388;12477966.716999369;(0.5112114739644191, 6.842555998654746e-11)
aa_freq+dipep_freq+avg_protvec+net_contact_energy+turn+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";5230.37972883283;35.20509682727273;12512534.05943799;(0.3836363886756248, 2.2494872207475955e-06)
aa_freq+dipep_freq+avg_protvec+net_contact_energy+turn+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'}";6552.2807519329335;43.034295148951045;5121861.219430026;(0.2892662578172849, 0.00045836186376687786)
