Data;Best_params;MSE;MAE;MAPE;PCC
aa_freq+avg_protvec+shannon_entropy+cetd+net_contact_energy+helix;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};7337.9489604019545;38.49800193216783;83611890.2044056;(0.2611850622690303, 0.0016283285676976264)
aa_freq+avg_protvec+shannon_entropy+cetd+net_contact_energy+turn;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};7337.9489604019545;38.49800193216783;83611890.2044056;(0.2611850622690303, 0.0016283285676976264)
aa_freq+avg_protvec+shannon_entropy+cetd+net_contact_energy+sheet;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};7337.9489604019545;38.49800193216783;83611890.2044056;(0.2611850622690303, 0.0016283285676976264)
aa_freq+avg_protvec+shannon_entropy+cetd+net_contact_energy+gravy;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};7368.515393968389;38.826673260839165;83611890.86174828;(0.2613990357441935, 0.0016134799287360736)
aa_freq+avg_protvec+shannon_entropy+cetd+net_contact_energy+net_charge_at_pH7point4;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};5936.268876061906;35.1200199041958;83333.28589786797;(0.32564265563619954, 7.227424616486138e-05)
aa_freq+avg_protvec+shannon_entropy+cetd+aromaticity+helix;{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'distance'};3738.178454710871;28.89168702198397;75710137.29819717;(0.5975830816210534, 3.30143077596994e-15)
aa_freq+avg_protvec+shannon_entropy+cetd+aromaticity+turn;{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'distance'};3732.703394434838;28.748474664455255;75709756.23724864;(0.5984214300618285, 2.9534293346099016e-15)
aa_freq+avg_protvec+shannon_entropy+cetd+aromaticity+sheet;{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'distance'};3731.53655566091;28.808287328114627;75710043.04290745;(0.5979559602065249, 3.141978401735832e-15)
aa_freq+avg_protvec+shannon_entropy+cetd+aromaticity+gravy;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};5080.829572627236;32.72850941468531;83539639.51298027;(0.5228014400028916, 2.114114410181616e-11)
aa_freq+avg_protvec+shannon_entropy+cetd+aromaticity+net_charge_at_pH7point4;{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'};5283.237077196634;32.96941633776223;83539300.58012953;(0.49383914086672176, 3.670954571576728e-10)
aa_freq+avg_protvec+shannon_entropy+cetd+helix+turn;{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'distance'};3732.048831205623;28.747753449253867;75709757.62912868;(0.5984666062860989, 2.935727613112225e-15)
aa_freq+avg_protvec+shannon_entropy+cetd+helix+sheet;{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'distance'};3737.859489933047;28.893318345317418;75710044.65222417;(0.5974846490419119, 3.344820883316435e-15)
aa_freq+avg_protvec+shannon_entropy+cetd+helix+gravy;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};5080.829572627236;32.72850941468531;83539639.51298027;(0.5228014400028916, 2.114114410181616e-11)
aa_freq+avg_protvec+shannon_entropy+cetd+helix+net_charge_at_pH7point4;{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'};5283.237077196634;32.96941633776223;83539300.58012953;(0.49383914086672176, 3.670954571576728e-10)
aa_freq+avg_protvec+shannon_entropy+cetd+turn+sheet;{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'distance'};3732.405977322361;28.75041680531499;75709664.30875875;(0.5983211116982003, 2.9931103073336097e-15)
aa_freq+avg_protvec+shannon_entropy+cetd+turn+gravy;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};5080.829572627236;32.72850941468531;83539639.51298027;(0.5228014400028916, 2.114114410181616e-11)
aa_freq+avg_protvec+shannon_entropy+cetd+turn+net_charge_at_pH7point4;{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'};5283.237064273558;32.96912263146853;83539290.78991975;(0.49384044983748365, 3.670502866412032e-10)
aa_freq+avg_protvec+shannon_entropy+cetd+sheet+gravy;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};5080.829572627236;32.72850941468531;83539639.51298027;(0.5228014400028916, 2.114114410181616e-11)
aa_freq+avg_protvec+shannon_entropy+cetd+sheet+net_charge_at_pH7point4;{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'};5283.237077196634;32.96941633776223;83539300.58012953;(0.49383914086672176, 3.670954571576728e-10)
aa_freq+avg_protvec+shannon_entropy+cetd+gravy+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'distance'};3492.362770873016;27.575346382592674;75722873.54045422;(0.6192531549673004, 1.665282215568154e-16)
aa_freq+avg_protvec+shannon_entropy+net_contact_energy+aromaticity+helix;{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'distance'};3219.2954817804302;32.538340804789705;11023959.512288736;(0.591315016415691, 7.515786311174597e-15)
aa_freq+avg_protvec+shannon_entropy+net_contact_energy+aromaticity+turn;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};5472.688944084579;36.1153275965035;12512638.082164044;(0.3685173741119006, 5.9383707523050585e-06)
aa_freq+avg_protvec+shannon_entropy+net_contact_energy+aromaticity+sheet;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};7019.130897137918;41.84390801608391;5195747.153252427;(0.22217463968938467, 0.007654951845152254)
aa_freq+avg_protvec+shannon_entropy+net_contact_energy+aromaticity+gravy;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'distance'};4804.383474825838;33.88055836573427;12512620.807205077;(0.404046300848752, 5.605542033979711e-07)
aa_freq+avg_protvec+shannon_entropy+net_contact_energy+aromaticity+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};4502.556812814816;31.028073680419574;12477678.436711293;(0.4802283175882925, 1.283716085013116e-09)
aa_freq+avg_protvec+shannon_entropy+net_contact_energy+helix+turn;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};5855.658756056607;37.98696396013987;12512609.912799058;(0.3572706960465954, 1.185185892532208e-05)
aa_freq+avg_protvec+shannon_entropy+net_contact_energy+helix+sheet;{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'distance'};3260.981957672211;32.909805395421685;10996200.64588383;(0.5899071759216465, 9.019074668990854e-15)
aa_freq+avg_protvec+shannon_entropy+net_contact_energy+helix+gravy;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};4777.490123979684;33.54029962447552;12512614.037180511;(0.40860288267337025, 4.057951625981013e-07)
aa_freq+avg_protvec+shannon_entropy+net_contact_energy+helix+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};4342.592914667962;30.44573102307692;12480085.295176921;(0.5025194299100677, 1.6046090076773885e-10)
aa_freq+avg_protvec+shannon_entropy+net_contact_energy+turn+sheet;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};5592.525402255208;37.52976116293706;9490915.714841327;(0.36372864759575274, 7.995362573816908e-06)
aa_freq+avg_protvec+shannon_entropy+net_contact_energy+turn+gravy;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};5679.975738385277;36.78719472937063;12512617.490099723;(0.26644562377670333, 0.001297125004134733)
aa_freq+avg_protvec+shannon_entropy+net_contact_energy+turn+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};4336.717960367263;30.369262491608392;12477676.264164178;(0.505481037079537, 1.2034212140036219e-10)
aa_freq+avg_protvec+shannon_entropy+net_contact_energy+sheet+gravy;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};5605.938099616047;36.87069123286713;12512628.53128383;(0.26204792510349056, 0.001569201128092475)
aa_freq+avg_protvec+shannon_entropy+net_contact_energy+sheet+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};4368.736621826005;30.764297456643355;5106670.555320947;(0.49929360980183307, 2.188332083870299e-10)
aa_freq+avg_protvec+shannon_entropy+net_contact_energy+gravy+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};4405.293514136493;30.521828925174827;12477649.73671981;(0.48639810152046015, 7.327662657920338e-10)
aa_freq+avg_protvec+shannon_entropy+aromaticity+helix+turn;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};3822.747420350243;30.03561920489511;1313868.5635082999;(0.6593327866320651, 3.4529598852190616e-19)
aa_freq+avg_protvec+shannon_entropy+aromaticity+helix+sheet;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};4138.114577210383;30.40266116293706;1229965.1377461473;(0.6482657536128833, 2.0857681990952925e-18)
aa_freq+avg_protvec+shannon_entropy+aromaticity+helix+gravy;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};3994.523355137306;29.64518563846154;142320.67026943614;(0.6571650630499611, 4.940394831388698e-19)
aa_freq+avg_protvec+shannon_entropy+aromaticity+helix+net_charge_at_pH7point4;{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'};4893.40285936729;35.45351640769231;18902364.19560528;(0.45378077335570965, 1.2567250308778078e-08)
aa_freq+avg_protvec+shannon_entropy+aromaticity+turn+sheet;{'metric': 'chebyshev', 'n_neighbors': 2, 'weights': 'distance'};3565.6333738488975;29.716181092115963;1817888.7262237396;(0.5360752597816544, 5.208741419783673e-12)
aa_freq+avg_protvec+shannon_entropy+aromaticity+turn+gravy;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};5115.985661302395;34.9761247993007;487899.5225133328;(0.42397840938874654, 1.315925338721056e-07)
aa_freq+avg_protvec+shannon_entropy+aromaticity+turn+net_charge_at_pH7point4;{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'};4923.122581017641;35.84471920489511;18902383.071199685;(0.4489680725688762, 1.8648808042184165e-08)
aa_freq+avg_protvec+shannon_entropy+aromaticity+sheet+gravy;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};4994.046493295403;34.086998925174825;487898.9668096614;(0.44396664708690586, 2.792514010227027e-08)
aa_freq+avg_protvec+shannon_entropy+aromaticity+sheet+net_charge_at_pH7point4;{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'};4892.145312919738;35.772705218881114;18902346.72017008;(0.46946185019507913, 3.3264956926400574e-09)
aa_freq+avg_protvec+shannon_entropy+aromaticity+gravy+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'uniform'};2414.8603654671783;27.34251182727272;588350.6727306817;(0.7163480665743337, 8.504996361820651e-24)
aa_freq+avg_protvec+shannon_entropy+helix+turn+sheet;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};4615.0858677742835;31.890019904195807;3216148.3819747837;(0.464249976360552, 5.212937994609073e-09)
aa_freq+avg_protvec+shannon_entropy+helix+turn+gravy;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};5115.985661302395;34.9761247993007;487899.5225133328;(0.42397840938874654, 1.315925338721056e-07)
aa_freq+avg_protvec+shannon_entropy+helix+turn+net_charge_at_pH7point4;{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'};4878.412895933725;35.389117806293704;18902381.4214159;(0.4552105342890599, 1.1163605127266358e-08)
aa_freq+avg_protvec+shannon_entropy+helix+sheet+gravy;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};4994.046493295403;34.086998925174825;487898.9668096614;(0.44396664708690586, 2.792514010227027e-08)
aa_freq+avg_protvec+shannon_entropy+helix+sheet+net_charge_at_pH7point4;{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'};4858.196976353304;35.22289403006993;18902268.374959264;(0.4562922536631773, 1.0203100560825301e-08)
aa_freq+avg_protvec+shannon_entropy+helix+gravy+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'uniform'};2357.2617244345906;26.646295044055936;758014.419556112;(0.723053581637192, 2.0541159463898303e-24)
aa_freq+avg_protvec+shannon_entropy+turn+sheet+gravy;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};4994.046493295403;34.086998925174825;487898.9668096614;(0.44396664708690586, 2.792514010227027e-08)
aa_freq+avg_protvec+shannon_entropy+turn+sheet+net_charge_at_pH7point4;{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'};4935.72469394771;36.105215708391604;18902465.32716902;(0.4463637767542668, 2.303067323212298e-08)
aa_freq+avg_protvec+shannon_entropy+turn+gravy+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'uniform'};2379.819187737038;27.15382301608391;758019.5956031403;(0.7206129551174532, 3.461758607016106e-24)
aa_freq+avg_protvec+shannon_entropy+sheet+gravy+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'distance'};2349.1386061058492;26.694480125476293;758365.1125489954;(0.7250142927768304, 1.3451269739331372e-24)
aa_freq+avg_protvec+residue_repeats+paac+cetd+net_contact_energy;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};5989.946976831136;35.712257666433565;83542.09372011264;(0.32289697230435105, 8.37918197600078e-05)
aa_freq+avg_protvec+residue_repeats+paac+cetd+aromaticity;{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'distance'};3324.883475159701;27.341524046199744;68609469.92625956;(0.6263810971812115, 5.923033880506328e-17)
aa_freq+avg_protvec+residue_repeats+paac+cetd+helix;{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'distance'};3324.63708063052;27.341122518280304;68615202.04604153;(0.6264004099958038, 5.906254345244236e-17)
aa_freq+avg_protvec+residue_repeats+paac+cetd+turn;{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'distance'};3325.3039978078164;27.342111402895622;68618602.2287132;(0.6263382412857019, 5.960434581326221e-17)
aa_freq+avg_protvec+residue_repeats+paac+cetd+sheet;{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'distance'};3325.735126943461;27.347639397610685;68620032.6599975;(0.6262564989852141, 6.03241158837243e-17)
aa_freq+avg_protvec+residue_repeats+paac+cetd+gravy;{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'distance'};3204.412706908594;27.36821059136868;60724160.05044122;(0.6365792702589219, 1.2876657158783856e-17)
aa_freq+avg_protvec+residue_repeats+paac+cetd+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'distance'};3212.054694839887;26.35586022753367;68437076.1663485;(0.6379724343455664, 1.0407338680993063e-17)
aa_freq+avg_protvec+residue_repeats+paac+net_contact_energy+aromaticity;{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'distance'};2753.565015359986;27.128500539159305;11040486.631628536;(0.6629030060932772, 1.9017556451123525e-19)
aa_freq+avg_protvec+residue_repeats+paac+net_contact_energy+helix;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};3943.282547187306;29.55760521888112;12478407.46371469;(0.5141288338902497, 5.112413998466282e-11)
aa_freq+avg_protvec+residue_repeats+paac+net_contact_energy+turn;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};3943.817092641851;29.612150673426573;12478408.009169234;(0.5143822365623117, 4.983947470704499e-11)
aa_freq+avg_protvec+residue_repeats+paac+net_contact_energy+sheet;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};3943.282547187306;29.55760521888112;12478407.46371469;(0.5141288338902497, 5.112413998466282e-11)
aa_freq+avg_protvec+residue_repeats+paac+net_contact_energy+gravy;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};3631.2030366977956;28.342919904195803;12478393.189434558;(0.569792142207425, 1.1115596394775828e-13)
aa_freq+avg_protvec+residue_repeats+paac+net_contact_energy+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};4023.6538428166764;30.117710113986014;12509985.822744133;(0.5048094063633399, 1.284869902945481e-10)
aa_freq+avg_protvec+residue_repeats+paac+aromaticity+helix;{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'};5274.473925546312;34.12923668741259;1136872.9914047003;(0.505052850266742, 1.2547499878351668e-10)
aa_freq+avg_protvec+residue_repeats+paac+aromaticity+turn;{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'};5274.473925546312;34.12923668741259;1136872.9914047003;(0.505052850266742, 1.2547499878351668e-10)
aa_freq+avg_protvec+residue_repeats+paac+aromaticity+sheet;{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'};5274.473925546312;34.12923668741259;1136872.9914047003;(0.505052850266742, 1.2547499878351668e-10)
aa_freq+avg_protvec+residue_repeats+paac+aromaticity+gravy;{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'};6258.463752774116;36.68840668741259;1136878.2900825364;(0.46977459524369614, 3.2372465633828185e-09)
aa_freq+avg_protvec+residue_repeats+paac+aromaticity+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'uniform'};3517.066496661182;29.27437518391608;29056417.151534382;(0.6329015378309485, 2.2471996968918685e-17)
aa_freq+avg_protvec+residue_repeats+paac+helix+turn;{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'};5273.65574372813;34.06629962447553;1136872.2046914136;(0.5053762394257845, 1.2157928741178231e-10)
aa_freq+avg_protvec+residue_repeats+paac+helix+sheet;{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'};5274.473925546312;34.12923668741259;1136872.9914047003;(0.505052850266742, 1.2547499878351668e-10)
aa_freq+avg_protvec+residue_repeats+paac+helix+gravy;{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'};6258.463752774116;36.68840668741259;1136878.2900825364;(0.46977459524369614, 3.2372465633828185e-09)
aa_freq+avg_protvec+residue_repeats+paac+helix+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'uniform'};3517.066496661182;29.27437518391608;29056417.151534382;(0.6329015378309485, 2.2471996968918685e-17)
aa_freq+avg_protvec+residue_repeats+paac+turn+sheet;{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'};5274.473925546312;34.12923668741259;1136872.9914047003;(0.505052850266742, 1.2547499878351668e-10)
aa_freq+avg_protvec+residue_repeats+paac+turn+gravy;{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'};6258.463752774116;36.68840668741259;1136878.2900825364;(0.46977459524369614, 3.2372465633828185e-09)
aa_freq+avg_protvec+residue_repeats+paac+turn+net_charge_at_pH7point4;{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'};4749.737680809249;33.18434158251748;5107228.438587319;(0.5017048609944874, 1.7359086685951917e-10)
aa_freq+avg_protvec+residue_repeats+paac+sheet+gravy;{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'};6258.463752774116;36.68840668741259;1136878.2900825364;(0.46977459524369614, 3.2372465633828185e-09)
aa_freq+avg_protvec+residue_repeats+paac+sheet+net_charge_at_pH7point4;{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'};4749.737680809249;33.18434158251748;5107228.438587319;(0.5017048609944874, 1.7359086685951917e-10)
aa_freq+avg_protvec+residue_repeats+paac+gravy+net_charge_at_pH7point4;{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'};5674.774498347543;34.62066542867133;1137850.7773705784;(0.46501550465642044, 4.882372248698288e-09)
aa_freq+avg_protvec+residue_repeats+cetd+net_contact_energy+aromaticity;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};7337.9489604019545;38.49800193216783;83611890.2044056;(0.2611850622690303, 0.0016283285676976264)
aa_freq+avg_protvec+residue_repeats+cetd+net_contact_energy+helix;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};7337.9489604019545;38.49800193216783;83611890.2044056;(0.2611850622690303, 0.0016283285676976264)
aa_freq+avg_protvec+residue_repeats+cetd+net_contact_energy+turn;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};7337.9489604019545;38.49800193216783;83611890.2044056;(0.2611850622690303, 0.0016283285676976264)
aa_freq+avg_protvec+residue_repeats+cetd+net_contact_energy+sheet;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};7337.9489604019545;38.49800193216783;83611890.2044056;(0.2611850622690303, 0.0016283285676976264)
aa_freq+avg_protvec+residue_repeats+cetd+net_contact_energy+gravy;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};7368.515393968389;38.826673260839165;83611890.86174828;(0.2613990357441935, 0.0016134799287360736)
aa_freq+avg_protvec+residue_repeats+cetd+net_contact_energy+net_charge_at_pH7point4;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};5936.268876061906;35.1200199041958;83333.28589786797;(0.32564265563619954, 7.227424616486138e-05)
aa_freq+avg_protvec+residue_repeats+cetd+aromaticity+helix;{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'};5169.8240631237395;32.874390533566434;83539294.59234142;(0.5188595752768187, 3.167948031787888e-11)
aa_freq+avg_protvec+residue_repeats+cetd+aromaticity+turn;{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'};5169.005868382481;32.81115976433566;83539284.01541835;(0.5191825227295319, 3.0652943100188166e-11)
aa_freq+avg_protvec+residue_repeats+cetd+aromaticity+sheet;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};4845.03437168318;31.471761162937067;83539402.59165502;(0.5435444658547937, 2.304362312383057e-12)
aa_freq+avg_protvec+residue_repeats+cetd+aromaticity+gravy;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};4840.451434620243;31.292740183916084;83539401.92861436;(0.5435320888403579, 2.307517015185023e-12)
aa_freq+avg_protvec+residue_repeats+cetd+aromaticity+net_charge_at_pH7point4;{'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'distance'};3242.9615196462764;27.897688831282704;74113682.94448942;(0.6360755548178224, 1.3903319050347492e-17)
aa_freq+avg_protvec+residue_repeats+cetd+helix+turn;{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'};5169.005868382481;32.81115976433566;83539284.01541835;(0.5191825227295319, 3.0652943100188166e-11)
aa_freq+avg_protvec+residue_repeats+cetd+helix+sheet;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};4845.03437168318;31.471761162937067;83539402.59165502;(0.5435444658547937, 2.304362312383057e-12)
aa_freq+avg_protvec+residue_repeats+cetd+helix+gravy;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};4840.451434620243;31.292740183916084;83539401.92861436;(0.5435320888403579, 2.307517015185023e-12)
